MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1990,1.18638
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1990,9625.90939
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1990,9625.90939
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1990,9625.90939
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1990,433.3237
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1990,433.3237
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1990,433.3237
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1990,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1990,74.792
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1990,274690.9831
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1990,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1990,876.908
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1990,454213.5164
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1990,18.698
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1990,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1990,35041.20861
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1990,2480.95709
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1990,8658.28507
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1990,47.54243
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1990,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1990,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1990,1285.87408
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1990,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1990,19934.08114
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1990,15056.7568
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1990,12165.59518
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1990,47156.43312
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1990,160.73958
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1990,348.43344
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1990,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1990,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1990,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1990,2136.93487
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1990,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1990,15997.85568
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1990,7272.38917
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1990,7272.38917
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1990,8725.46651
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1990,8725.46651
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1990,85.45592
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1990,210.73729
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1990,23.76031
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1990,426.27463
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1990,1389.03613
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1990,21093.53788
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1990,5883.40436
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1990,1324.89215
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1990,734.81411
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1990,268.50279
