MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1995,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1995,20822.50723
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1995,20822.50723
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1995,20822.50723
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1995,702.70507
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1995,702.70507
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1995,702.70507
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1995,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1995,96.12483
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1995,329673.0652
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1995,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1995,13105.81786
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1995,262514.0593
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1995,14.36348
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1995,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1995,64471.3291
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1995,2063.78259
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1995,20909.78954
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1995,33.69733
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1995,1.9346
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1995,1148.19259
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1995,2273.35745
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1995,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1995,63332.3498
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1995,40915.96018
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1995,61537.25224
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1995,165785.5622
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1995,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1995,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1995,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1995,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1995,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1995,85470.17673
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1995,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1995,43014.59834
