MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1966,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1966,80100.43033
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1966,80100.43033
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1966,80100.43033
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1966,16100.91529
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1966,16100.91529
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1966,16100.91529
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1966,145.24218
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1966,136.86396
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1966,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1966,50062.03552
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1966,989.47214
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1966,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1966,181.42457
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1966,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1966,129024.4298
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1966,3460.39472
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1966,83085.63491
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1966,2635.22639
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1966,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1966,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1966,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1966,225.2254
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1966,111555.5454
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1966,109745.6732
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1966,88669.52401
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1966,310195.9681
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1966,6452.5112
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1966,4290.26523
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1966,8165.05662
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1966,1957.89502
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1966,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1966,273246.5965
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1966,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1966,244526.9955
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1966,148127.128
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1966,148127.128
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1966,96399.8675
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1966,96399.8675
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1966,506.51153
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1966,4239.92984
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1966,164.66689
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1966,703.8374
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1966,4759.00918
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1966,20714.28033
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1966,13758.53633
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1966,17467.80826
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1966,10769.93806
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1966,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1966,918549.5532
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1966,8461.22484
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1966,12038.86532
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,1966,3061.58196
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,CA,1966,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,CA,1966,32107.472
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1966,183262.688
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,CA,1966,639627.5257
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1966,595392.5863
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,CA,1966,97575.584
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,CA,1966,785759.2238
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,CA,1966,32107.472
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,CA,1966,531914.608
